Number,Date,Payee,Payment,Deposit,Memo,Category,Unknown,
,28/02/2005 00:00:00,Escota,9.97,,,Transports,X
,28/02/2005 00:00:00,URSSAF,129.10,,,Logement:Menage,X
,28/02/2005 00:00:00,Parking,4.40,,,Parking,X
,28/02/2005 00:00:00,sport,9.50,,,Loisirs-culture:Articles de sport,X
,28/02/2005 00:00:00,le gall,32.00,,,Coiffeur-Estheticienne,X
,28/02/2005 00:00:00,voyage,1007.09,,,Vacances:Voyage,X
,01/03/2005 00:00:00,SFR,28.93,,,Factures:Portable,X
,01/03/2005 00:00:00,Lyonnaise des eaux,39.00,,,Factures:Eau,X
,01/03/2005 00:00:00,Solendi,70.18,,,Factures:Remboursement de pret immobilier,X
,01/03/2005 00:00:00,prets,484.00,,,Impots:Impot sur le revenu,X
,01/03/2005 00:00:00,prets fonciers,48.00,,,Impots:Impots locaux,X
,01/03/2005 00:00:00,GDF,98.00,,,Factures,X
,01/03/2005 00:00:00,GMF,111.63,,,Assurance:Automobile,X
,01/03/2005 00:00:00,UMM,17.00,,,Factures:Portable,X
,01/03/2005 00:00:00,CAF,,147.43,,Autres revenus:Allocations familiales,X
,01/03/2005 00:00:00,Bnp,10.85,,,Frais bancaires,X
,01/03/2005 00:00:00,Aipal,27.58,,,Factures:Autre remboursement de pret,X
,01/03/2005 00:00:00,UMM,15.00,,,Factures:Portable,X
,01/03/2005 00:00:00,SFR,28.51,,,Factures:Portable,X
,01/03/2005 00:00:00,SFR M,16.15,,,Factures:Portable,X
,01/03/2005 00:00:00,Bnp,911.11,,,Factures:Remboursement de pret immobilier,X
,01/03/2005 00:00:00,AG2R,,6.00,,Remb Sante,X
,01/03/2005 00:00:00,APGIS,,34.03,,Remb Sante,X
,01/03/2005 00:00:00,Especes,150.00,,,Retrait d especes,X
,02/03/2005 00:00:00,Depot,,137.00,,Depot,X
,02/03/2005 00:00:00,Bnp,0.50,,,Frais bancaires,X
,03/03/2005 00:00:00,ESSO,36.23,,,Automobile:Carburant,X
,03/03/2005 00:00:00,Restau,8.60,,,Restaurant,X
,04/03/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,04/03/2005 00:00:00,Leclerc,101.12,,,Alimentation,X
,04/03/2005 00:00:00,Castorama,25.50,,,Travaux,X
,04/03/2005 00:00:00,Castorama,109.90,,,Travaux,X
,04/03/2005 00:00:00,Especes,60.00,,Ciasse d Epargne,Retrait d especes,X
,05/03/2005 00:00:00,Mistral,71.78,,,Logement:Services d entretien,X
,05/03/2005 00:00:00,Mistral,31.94,,,Logement:Services d entretien,X
,08/03/2005 00:00:00,Cagnol,150.00,,,Sante:Medecin,X
,08/03/2005 00:00:00,Restau,50.00,,Amadeus,Restaurant,X
,08/03/2005 00:00:00,Feu vert,50.00,,,Automobile:Reparations-entretien,X
,09/03/2005 00:00:00,Especes,100.00,,,Retrait d especes,X
,10/03/2005 00:00:00,Musique,97.20,,,Enfants:Frais divers,X
,11/03/2005 00:00:00,Leclerc,95.81,,,Alimentation,X
,12/03/2005 00:00:00,Games,22.00,,,Cadeaux,X
,12/03/2005 00:00:00,Baudry,110.00,,,Logement:Menage,X
,12/03/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,12/03/2005 00:00:00,Leclerc,76.35,,,Alimentation,X
,13/03/2005 00:00:00,AG2R,,63.74,,Remb Sante,X
,14/03/2005 00:00:00,Feu vert,209.80,,,Automobile:Reparations-entretien,X
,14/03/2005 00:00:00,pharmacie Nedelec,15.29,,,Sante:Pharmacie,X
,14/03/2005 00:00:00,2*moins cher,27.90,,,Cadeaux,X
,14/03/2005 00:00:00,Geant,90.23,,,Alimentation:Epicerie,X
,14/03/2005 00:00:00,APGIS,,8.19,,Remb Sante,X
,14/03/2005 00:00:00,CPAM,,35.26,,Remb Sante,X
,14/03/2005 00:00:00,Castorama,76.15,,,Travaux,X
,14/03/2005 00:00:00,Especes,100.00,,SG,Retrait d especes,X
,14/03/2005 00:00:00,Especes,40.00,,SG,Retrait d especes,X
,16/03/2005 00:00:00,ESSO,34.18,,,Automobile:Carburant,X
,17/03/2005 00:00:00,EDF,31.98,,,Factures:Electricite,X
,17/03/2005 00:00:00,prets locaux,35.00,,,Impots:Impots locaux,X
,17/03/2005 00:00:00,Parking,9.10,,,Parking,X
,17/03/2005 00:00:00,Kenin,22.00,,,Loisirs-culture:Manifestations sportives,X
,18/03/2005 00:00:00,Righi,42.40,,,Alimentation,X
,18/03/2005 00:00:00,Macif,388.94,,,Assurance:Habitation,X
,18/03/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,18/03/2005 00:00:00,Leclerc,157.72,,,Alimentation,X
